time,shunt_voltage,bus_voltage_V,current_mA,power_mW
1,467,5.197,464,2420
1,434,5.201,427,2400
0,492,5.197,462,2620
1,470,5.197,468,2420
1,906,5.161,969,4940
1,443,5.201,435,2260
1,610,5.193,533,2580
1,512,5.189,722,3380
1,436,5.201,450,2300
0,468,5.197,468,2420
1,588,5.193,535,2820
1,438,5.201,434,2260
0,1019,5.157,1008,4760
1,466,5.197,463,2400
1,654,5.189,540,2620
1,448,5.201,433,2260
1,659,5.169,810,2860
1,498,5.201,467,2420
1,607,5.193,675,3380
0,999,5.1610000000000005,939,5480
0,469,5.197,468,2560
1,514,5.197,512,2680
1,509,5.201,514,2780
1,466,5.201,466,2420
1,543,5.193,509,2660
1,535,5.189,577,3340
0,475,5.197,475,2460
1,451,5.205,435,2260
0,1089,5.157,998,5180
1,792,5.173,874,4400
0,468,5.197,466,2420
1,459,5.201,483,2260
0,933,5.161,936,5500
0,469,5.197,470,2460
1,432,5.205,431,2400
0,915,5.165,886,4840
1,492,5.193,574,3020
1,467,5.193,473,2420
1,507,5.201,506,2620
1,463,5.201,461,2400
1,824,5.189,756,3140
1,469,5.197,472,2560
1,670,5.181,681,3740
0,503,5.197,469,2400
1,536,5.181,539,2780
0,466,5.201,467,2420
0,996,5.1610000000000005,1018,5080
1,434,5.205,434,2220
1,430,5.201,435,2200
1,662,5.189,680,3380
0,916,5.1610000000000005,920,4760
0,493,5.197,697,2400
0,460,5.201,461,2400
1,474,5.197,497,2620
1,482,5.201,480,2460
0,465,5.201,473,2460
1,465,5.197,469,2420
0,468,5.197,465,2420
0,464,5.201,474,2400
0,466,5.197,465,2560
1,565,5.197,530,3220
1,651,5.193,537,3040
1,460,5.201,436,2260
1,465,5.201,488,2420
1,496,5.189,547,3380
1,445,5.201,534,2300
0,914,5.165,1036,5080
1,573,5.189,545,2820
1,470,5.197,473,2500
1,537,5.197,482,2520
1,488,5.201,465,2420
0,1065,5.1610000000000005,1025,4820
0,478,5.197,483,2500
0,461,5.201,465,2400
1,472,5.201,442,2360
1,673,5.181,617,3220
0,860,5.165,931,4420
0,461,5.201,463,2400
0,483,5.197,483,2500
1,550,5.197,512,2660
0,983,5.157,981,5040
1,536,5.197,508,2580
1,440,5.201,439,2360
1,435,5.201,433,2260
0,1018,5.157,1001,5600
1,441,5.201,434,2260
0,465,5.197,469,2420
1,469,5.201,471,2460
1,470,5.201,471,2420
1,564,5.193,737,3440
1,536,5.185,632,3280
1,560,5.177,534,2760
1,434,5.205,430,2400
0,941,5.165,989,4760
1,572,5.181,540,2780
0,1027,5.161,971,5080
1,513,5.197,580,2780
1,538,5.197,592,3300
1,503,5.201,441,2260
1,717,5.197,541,2580
0,907,5.165,940,4680
1,632,5.193,744,2820
1,432,5.201,442,2560
1,436,5.205,435,2300
1,463,5.201,466,2400
1,539,5.189,649,3840
0,907,5.165,940,4940
1,546,5.189,891,3380
1,692,5.193,548,2680
1,514,5.197,641,3300
1,513,5.197,508,2660
1,649,5.177,551,2880
1,521,5.197,550,2860
1,903,5.165,1055,4620
0,934,5.157,979,5040
1,1013,5.165,925,5220
1,874,5.169,958,4420
0,464,5.201,470,2420
1,711,5.193,537,2560
0,894,5.157,973,5020
1,689,5.189,651,4560
0,940,5.161,933,4980
0,464,5.201,464,2420
0,580,5.193,518,2500
1,492,5.197,473,2460
1,550,5.189,673,2780
0,1037,5.1610000000000005,980,5040
0,462,5.201,487,2400
0,937,5.165,986,4840
1,648,5.185,756,4220
1,463,5.201,501,2400
0,659,5.197,511,2660
0,463,5.197,463,2520
1,550,5.189,779,4040
1,470,5.197,468,2420
1,557,5.189,714,3380
0,473,5.197,494,2460
1,498,5.197,471,2460
0,810,5.181,767,3700
1,882,5.193,551,2860
0,464,5.197,466,2420
1,549,5.185,629,3240
1,449,5.201,433,2260
0,466,5.201,487,2420
0,926,5.181,645,3380
1,434,5.201,433,2260
0,869,5.189,509,2660
0,979,5.169,879,4360
0,847,5.1770000000000005,791,4760
0,467,5.197,463,2560
1,600,5.197,626,2920
1,584,5.181,564,2780
1,470,5.197,496,2460
0,465,5.197,472,2420
1,593,5.189,592,2820
1,465,5.197,467,2460
1,464,5.201,466,2420
0,467,5.201,464,2560
1,462,5.201,490,2420
1,467,5.201,464,2400
0,907,5.157,961,4940
1,510,5.197,507,2660
1,508,5.197,511,2580
1,461,5.197,466,2420
1,635,5.189,716,2820
1,545,5.189,654,3740
0,462,5.197,467,2400
0,956,5.1610000000000005,987,5220
0,466,5.197,523,2500
1,423,5.197,497,2500
0,949,5.169,961,5140
1,436,5.201,434,2260
1,501,5.197,503,2620
1,904,5.169,916,4980
1,622,5.185,612,3180
1,955,5.161,918,5140
1,542,5.193,545,2860
0,863,5.165,964,4460
0,936,5.161,905,5020
1,527,5.197,630,3480
1,492,5.201,468,2420
0,463,5.201,462,2400
1,615,5.189,782,3740
1,538,5.197,491,2760
1,500,5.189,617,2980
1,509,5.197,513,2660
0,468,5.197,463,2420
1,754,5.181,652,3400
1,506,5.197,481,2420
1,432,5.201,476,2300
1,983,5.185,720,4060
1,478,5.201,496,2400
1,537,5.197,502,3040
0,461,5.197,463,2420
1,623,5.189,589,4460
1,501,5.193,621,3400
1,608,5.193,929,3240
1,545,5.197,585,2980
1,688,5.177,545,2660
0,668,5.181,765,4300
1,654,5.185,654,3340
1,658,5.189,668,3480
0,464,5.197,465,2580
0,936,5.161,1009,4880
1,514,5.197,497,2680
1,448,5.205,475,2300
1,569,5.197,544,3140
1,643,5.189,611,2780
0,490,5.197,467,2420
1,435,5.201,451,2260
1,434,5.201,431,2220
1,549,5.197,711,3040
1,428,5.201,435,2260
1,948,5.165,952,4940
0,913,5.1610000000000005,938,5240
0,941,5.1610000000000005,975,4820
0,464,5.197,486,2520
1,934,5.165,960,4520
1,503,5.201,479,2500
1,654,5.181,537,2780
0,466,5.197,465,2400
1,434,5.201,434,2260
0,468,5.201,466,2460
1,653,5.193,513,2660
1,657,5.193,563,2860
1,566,5.193,620,3440
1,536,5.197,478,2460
1,515,5.197,514,2620
1,463,5.201,462,2420
0,464,5.197,467,2420
1,548,5.193,747,2860
1,498,5.201,467,2460
1,878,5.193,529,2760
1,868,5.169,749,3900
1,462,5.201,463,2420
1,432,5.205,440,2160
1,533,5.201,504,2820
1,461,5.197,468,2420
1,499,5.197,467,2420
1,434,5.205,475,2220
1,463,5.197,476,2400
1,468,5.197,538,2820
1,436,5.201,429,2260
1,595,5.189,543,3340
0,932,5.165,1036,4880
1,493,5.197,634,2820
1,437,5.201,425,2260
1,626,5.185,637,3380
0,474,5.197,469,2420
0,467,5.201,467,2420
1,463,5.201,465,2580
1,871,5.185,654,3380
1,505,5.197,510,2620
1,599,5.189,591,3040
1,461,5.197,461,2400
1,434,5.205,501,2620
1,475,5.197,471,2460
0,466,5.201,464,2620
1,452,5.201,433,2300
1,474,5.197,473,2460
1,650,5.189,805,4160
0,467,5.201,490,2420
1,533,5.201,609,2980
0,968,5.165,1022,4880
1,607,5.189,567,3040
0,483,5.197,470,2420
1,432,5.201,440,2300
1,493,5.189,598,3180
1,741,5.181,618,2720
0,470,5.201,468,2460
1,593,5.193,653,3580
1,467,5.197,468,2460
1,498,5.193,556,3020
0,967,5.169,1035,5340
1,587,5.181,542,2620
1,831,5.193,595,2860
1,440,5.205,443,2300
1,534,5.197,510,2660
0,894,5.165,974,4760
1,436,5.201,437,2300
1,491,5.201,435,2400
1,620,5.189,710,3680
0,563,5.197,536,2720
0,463,5.201,463,2420
1,432,5.201,471,2660
1,780,5.197,497,2580
0,579,5.193,514,2760
1,565,5.189,624,3240
1,550,5.189,599,4040
0,1011,5.157,975,5040
1,439,5.201,443,2400
1,432,5.201,438,2300
1,499,5.193,500,2580
1,549,5.197,655,2820
1,636,5.193,748,3180
1,542,5.197,511,2660
1,930,5.193,541,2820
1,678,5.181,536,2820
1,466,5.197,491,2560
0,1125,5.1610000000000005,1052,4980
1,470,5.201,465,2420
1,649,5.197,523,3020
1,510,5.197,513,2580
1,579,5.185,650,2820
1,601,5.193,704,2820
1,651,5.193,540,2760
1,451,5.205,424,2400
1,432,5.205,433,2260
0,464,5.197,468,2580
1,434,5.201,435,2260
1,666,5.193,644,3960
1,543,5.197,503,2680
0,970,5.165,966,5020
1,490,5.201,467,2420
0,496,5.201,467,2520
0,948,5.165,948,4780
0,476,5.197,475,2420
1,539,5.185,779,3140
1,432,5.205,434,2260
0,968,5.161,936,4840
1,668,5.185,619,3220
1,538,5.185,540,2660
1,457,5.201,435,2260
0,468,5.201,466,2420
1,606,5.197,511,2560
0,465,5.201,485,2760
1,464,5.197,488,2520
1,536,5.197,558,3540
1,479,5.201,503,2720
1,520,5.201,510,2620
1,584,5.189,572,3080
1,917,5.161,1001,4460
1,517,5.189,611,3480
0,575,5.1850000000000005,571,3800
0,469,5.197,467,2420
1,674,5.197,522,2720
1,569,5.197,621,3040
1,761,5.193,513,2660
0,957,5.161,920,4680
1,513,5.185,666,3440
1,833,5.185,621,3380
1,435,5.201,428,2260
1,435,5.205,509,2300
0,463,5.201,464,2400
1,914,5.181,656,3380
1,471,5.201,467,2560
1,466,5.201,466,2400
1,539,5.193,534,2620
1,425,5.201,436,2260
0,491,5.197,465,2420
1,544,5.197,547,3220
1,617,5.189,615,3180
0,488,5.197,465,2420
1,930,5.185,644,3300
0,512,5.197,509,2500
1,635,5.185,691,3120
1,723,5.197,522,2660
1,655,5.177,547,2860
1,541,5.197,513,3120
1,464,5.201,465,2420
1,578,5.189,539,2780
1,661,5.185,864,3940
0,462,5.197,466,2560
0,991,5.157,923,5120
0,907,5.169,899,4880
1,433,5.205,434,2260
1,567,5.201,667,3480
1,703,5.185,695,3680
1,750,5.189,540,2820
1,578,5.193,601,3120
1,435,5.201,435,2260
0,937,5.165,967,5400
1,443,5.201,432,2260
1,445,5.201,446,2320
1,506,5.201,507,2620
1,506,5.197,508,2580
1,439,5.201,435,2400
0,617,5.185,617,3220
1,751,5.185,863,3960
1,687,5.189,588,3400
0,483,5.197,468,2420
1,439,5.201,466,2420
1,465,5.197,553,2860
1,543,5.193,638,3220
1,534,5.201,506,2580
1,1005,5.165,878,4880
1,541,5.185,650,3600
0,467,5.197,470,2460
1,538,5.197,695,3140
1,618,5.189,541,3080
1,512,5.197,552,2880
1,438,5.201,434,2300
1,501,5.197,510,2660
1,441,5.201,465,2300
1,555,5.197,537,2580
1,452,5.201,519,2500
1,779,5.177,783,4520
1,471,5.197,499,2460
1,518,5.197,506,2580
1,462,5.197,464,2400
1,538,5.197,602,3440
1,543,5.197,585,3240
1,514,5.197,535,2620
1,762,5.185,537,2820
1,441,5.201,441,2300
1,461,5.201,461,2400
1,504,5.189,616,3380
1,587,5.189,539,2620
1,513,5.201,515,2680
1,732,5.177,663,3480
1,601,5.189,622,3220
1,514,5.197,513,2680
1,552,5.189,650,3380
1,653,5.189,648,3340
0,464,5.197,466,2420
1,419,5.205,437,2220
1,490,5.201,477,2460
1,754,5.177,632,3280
1,623,5.185,622,3220
1,593,5.193,512,2660
1,631,5.193,845,2780
1,651,5.185,647,4420
1,814,5.177,882,3380
0,471,5.201,511,2460
1,421,5.201,433,2360
1,680,5.189,651,2920
0,1074,5.1610000000000005,1049,5400
1,509,5.197,505,2780
1,510,5.193,539,2520
1,673,5.189,537,2780
1,529,5.197,592,3020
1,431,5.205,454,2200
1,584,5.193,507,2780
1,526,5.193,549,3380
1,539,5.197,618,3220
1,541,5.193,608,3380
1,587,5.193,530,2580
0,980,5.165,965,4620
1,430,5.201,461,2260
1,655,5.185,651,3480
1,492,5.197,464,2420
0,467,5.201,470,2460
0,976,5.1610000000000005,973,4780
0,503,5.201,468,2460
1,574,5.189,699,2820
1,658,5.185,675,3500
1,437,5.201,487,2520
1,434,5.205,438,2300
1,542,5.197,610,2780
1,642,5.189,674,3380
1,536,5.197,546,2860
1,510,5.197,516,2580
1,499,5.197,502,2620
1,880,5.165,788,3960
1,644,5.189,518,2680
1,684,5.189,716,3340
0,915,5.1610000000000005,909,5280
1,651,5.181,638,3240
1,482,5.197,482,2520
0,992,5.165,968,5020
1,600,5.189,538,2820
0,468,5.197,471,2420
1,604,5.185,760,5040
1,432,5.201,460,2260
1,462,5.197,468,2420
0,1008,5.157,979,4940
0,1003,5.165,954,4920
1,489,5.201,466,2420
1,777,5.177,877,4520
1,661,5.189,695,3340
1,468,5.201,442,2300
0,468,5.197,472,2420
1,513,5.197,508,2680
1,691,5.181,687,3440
0,468,5.201,466,2420
1,642,5.173,841,4460
1,431,5.205,426,2300
1,506,5.189,584,3380
1,434,5.201,462,2260
1,459,5.201,432,2260
1,912,5.197,526,2760
1,513,5.197,509,2820
1,985,5.161,981,4880
1,465,5.201,469,2420
0,534,5.197,468,2420
0,473,5.201,461,2420
1,514,5.197,512,2680
1,539,5.197,592,2860
1,753,5.173,654,3380
1,465,5.197,464,2420
1,435,5.205,448,2260
1,419,5.201,437,2200
1,435,5.201,435,2400
1,537,5.197,667,3240
1,464,5.197,464,2400
1,547,5.197,529,2560
1,538,5.193,541,2940
1,615,5.189,630,3480
0,993,5.161,1037,4980
1,461,5.197,464,2420
1,479,5.197,462,2400
1,855,5.197,535,2780
0,522,5.197,461,2400
1,509,5.197,510,2660
1,461,5.201,463,2400
1,440,5.201,440,2260
1,674,5.177,548,2860
1,625,5.181,539,2780
1,629,5.189,627,3240
1,432,5.201,434,2260
1,434,5.201,430,2200
1,539,5.197,521,3180
1,457,5.201,434,2220
1,468,5.197,465,2420
1,441,5.201,474,2460
1,501,5.197,507,2660
1,502,5.193,494,2560
0,943,5.165,921,4880
1,431,5.201,435,2260
0,469,5.197,466,2560
1,465,5.197,465,2420
0,982,5.157,1119,5600
0,476,5.201,478,2620
0,511,5.197,508,2500
1,463,5.201,467,2420
1,433,5.205,457,2400
1,450,5.201,449,2360
0,603,5.193,537,3040
0,999,5.1610000000000005,943,4760
1,463,5.197,492,2420
0,508,5.185,609,3180
1,433,5.205,436,2220
1,468,5.201,465,2400
1,511,5.197,514,2660
1,640,5.185,723,4320
0,461,5.201,463,2420
0,619,5.185,613,3220
1,536,5.197,641,2980
0,466,5.197,463,2420
1,499,5.189,726,3380
1,485,5.197,464,2400
1,573,5.193,693,2780
1,444,5.205,440,2300
1,614,5.197,535,2920
1,435,5.205,434,2220
0,1015,5.165,947,4880
0,476,5.201,463,2400
1,608,5.193,600,3220
0,976,5.165,940,4460
1,503,5.197,628,3040
1,436,5.201,437,2260
1,540,5.197,717,3140
0,463,5.201,466,2560
1,464,5.197,480,2400
1,622,5.189,592,3040
0,466,5.197,467,2420
0,905,5.165,885,4580
1,874,5.173,967,4520
1,568,5.197,554,3480
1,580,5.193,526,3300
1,453,5.201,455,2360
1,506,5.197,509,2660
1,519,5.189,632,3940
1,510,5.189,628,3480
1,539,5.197,667,3480
0,947,5.1610000000000005,986,5300
0,470,5.201,462,2420
1,702,5.189,871,3180
0,463,5.197,463,2420
1,437,5.201,438,2300
1,474,5.201,474,2460
1,718,5.197,498,2760
1,478,5.197,478,2500
1,469,5.197,465,2560
1,602,5.189,592,3140
1,433,5.205,436,2260
1,446,5.205,434,2260
1,445,5.205,440,2300
1,929,5.165,1001,5220
1,976,5.185,655,3480
1,499,5.197,508,2620
1,447,5.205,447,2360
0,467,5.201,464,2420
1,737,5.177,969,3700
1,654,5.193,537,2820
1,556,5.197,458,2400
1,463,5.197,465,2660
1,663,5.185,612,3440
0,470,5.197,472,2560
1,434,5.205,436,2260
1,429,5.201,438,2260
1,436,5.201,462,2300
1,435,5.205,467,2300
0,461,5.201,461,2400
1,761,5.185,539,2820
1,509,5.197,511,2620
1,437,5.201,435,2320
1,610,5.193,510,2660
0,466,5.197,468,2420
1,615,5.177,571,2820
1,471,5.201,468,2460
1,436,5.201,436,2200
1,623,5.189,555,2820
1,470,5.197,471,2420
1,483,5.197,468,2460
0,465,5.197,468,2400
0,461,5.201,469,2460
0,481,5.197,477,2420
1,435,5.205,460,2260
1,606,5.181,656,3340
1,586,5.181,538,3080
1,534,5.197,536,2780
1,486,5.197,463,2400
1,480,5.197,506,2860
1,651,5.189,785,3740
1,433,5.201,432,2260
1,619,5.189,710,3900
1,434,5.205,430,2360
1,526,5.197,646,3400
1,436,5.201,444,2300
0,473,5.197,465,2660
1,534,5.197,585,3040
0,470,5.197,470,2420
1,614,5.185,537,2780
1,587,5.181,541,3140
1,535,5.197,505,2620
1,494,5.197,544,2620
1,585,5.193,513,2660
1,439,5.205,440,2400
0,955,5.161,964,5020
1,505,5.197,533,2660
0,936,5.1610000000000005,1020,4820
1,493,5.201,478,2500
0,462,5.201,464,2420
1,493,5.197,476,2460
1,652,5.197,499,2820
1,539,5.193,559,2920
0,464,5.197,506,2400
0,950,5.165,856,4780
1,426,5.205,435,2560
1,523,5.197,576,3220
1,430,5.201,433,2260
1,477,5.205,535,2460
1,468,5.197,534,2420
0,947,5.165,1051,5180
0,476,5.201,467,2420
0,854,5.165,940,4840
1,435,5.205,460,2460
1,579,5.185,663,2780
0,468,5.197,465,2400
1,441,5.201,439,2300
0,464,5.201,487,2400
1,464,5.197,467,2460
1,498,5.193,494,2660
1,650,5.189,554,2880
1,609,5.185,818,2780
1,540,5.197,567,2760
1,537,5.197,578,3180
0,467,5.201,468,2420
1,899,5.165,963,4920
1,465,5.201,464,2420
1,606,5.181,556,2780
0,535,5.193,466,2420
1,517,5.197,508,2620
1,601,5.193,926,3220
0,467,5.197,463,2420
1,434,5.205,439,2260
1,439,5.201,496,2760
1,479,5.201,483,2560
1,758,5.189,578,3040
1,535,5.197,537,2780
1,439,5.201,447,2300
1,539,5.197,504,3800
1,464,5.201,483,2580
1,536,5.193,544,2720
1,514,5.197,677,3120
1,651,5.189,819,4220
1,829,5.177,828,4820
1,519,5.201,435,2260
1,606,5.185,538,2820
1,563,5.193,535,2780
1,526,5.189,538,3380
1,433,5.201,476,2320
1,434,5.205,422,2220
0,466,5.197,490,2420
1,435,5.205,436,2420
1,839,5.177,738,3580
1,434,5.201,434,2400
0,955,5.165,941,4920
0,1104,5.157,1027,5440
1,906,5.169,903,4320
1,614,5.193,695,3040
1,632,5.189,638,4400
1,463,5.201,467,2560
1,435,5.201,438,2420
0,466,5.201,486,2420
0,532,5.197,561,2760
1,436,5.201,440,2300
0,474,5.201,504,2500
1,948,5.169,924,4720
1,440,5.201,439,2300
1,538,5.197,622,3220
1,511,5.197,497,2580
0,1028,5.161,977,4880
1,509,5.201,521,2660
0,910,5.165,968,4980
1,549,5.185,696,2860
1,469,5.197,467,2420
1,463,5.197,464,2420
0,928,5.165,925,4680
0,490,5.197,463,2400
1,728,5.197,547,2560
1,536,5.201,480,2520
0,468,5.201,465,2420
1,650,5.185,795,3600
1,450,5.205,463,2260
1,507,5.201,510,2780
0,461,5.197,464,2420
1,651,5.189,807,3040
1,433,5.205,436,2260
1,517,5.197,679,2920
1,649,5.185,638,3220
0,669,5.1770000000000005,830,3580
1,721,5.193,512,2680
1,666,5.185,588,4620
1,745,5.193,580,2620
0,945,5.157,982,4920
1,475,5.201,476,2420
1,518,5.197,509,2660
0,469,5.201,472,2420
0,848,5.1690000000000005,756,4000
1,641,5.185,537,2820
1,516,5.197,517,2680
1,540,5.197,512,2680
0,847,5.165,874,4520
0,470,5.197,466,2420
0,464,5.201,469,2460
1,528,5.189,575,2880
1,463,5.201,465,2420
1,654,5.185,536,2940
1,730,5.189,525,3220
1,492,5.201,461,2400
1,501,5.197,510,2660
0,939,5.1610000000000005,952,4980
1,711,5.185,663,4480
1,870,5.193,505,2620
1,457,5.197,435,2220
0,919,5.161,1001,5140
1,464,5.197,465,2460
0,963,5.1610000000000005,983,4980
1,465,5.201,465,2420
1,436,5.205,439,2300
1,462,5.197,466,2560
1,833,5.173,657,3400
1,642,5.197,563,3380
1,510,5.197,537,2660
0,470,5.201,475,2460
1,436,5.201,433,2260
1,616,5.189,658,3600
1,435,5.205,447,2320
1,597,5.197,513,2660
1,434,5.205,433,2300
1,579,5.193,508,2660
1,473,5.201,478,2560
1,692,5.185,610,3220
0,467,5.201,466,2420
1,604,5.197,512,2660
1,635,5.189,539,2660
1,500,5.197,508,2620
0,470,5.197,471,2420
0,468,5.197,474,2460
1,569,5.181,552,2860
1,564,5.189,566,2860
1,529,5.201,476,2500
1,541,5.193,921,2820
0,967,5.165,1032,4840
1,470,5.197,474,2460
1,504,5.197,526,2720
1,474,5.201,476,2500
1,465,5.201,466,2520
1,463,5.197,463,2560
1,512,5.197,500,2580
1,441,5.201,427,2220
1,893,5.165,795,3500
0,467,5.201,470,2460
0,465,5.197,463,2400
0,461,5.197,466,2560
1,857,5.193,516,2660
1,644,5.193,522,3400
1,434,5.201,456,2260
1,470,5.201,467,2460
1,563,5.189,693,4420
1,543,5.193,495,3240
1,442,5.201,451,2260
1,479,5.201,481,2460
0,464,5.201,485,2420
1,973,5.165,1082,4880
1,856,5.197,542,3300
1,541,5.197,495,3440
1,499,5.189,606,4720
1,423,5.205,432,2260
1,650,5.181,559,2820
1,434,5.201,435,2260
0,462,5.197,498,2460
0,468,5.197,468,2460
1,483,5.201,432,2260
1,435,5.201,433,2300
1,434,5.205,430,2260
0,464,5.197,462,2420
0,471,5.197,472,2460
1,552,5.193,554,2880
0,464,5.201,465,2580
1,449,5.201,474,2300
1,482,5.201,476,2500
1,685,5.189,562,3640
1,1027,5.149,936,4940
0,586,5.193,571,3080
0,473,5.201,471,2460
1,483,5.201,517,2560
1,583,5.189,588,3240
1,556,5.197,511,2940
1,505,5.201,476,2620
0,810,5.1690000000000005,873,3900
0,630,5.185,631,3180
0,462,5.201,467,2420
1,591,5.193,856,4420
1,660,5.185,819,4100
0,939,5.1610000000000005,1003,4780
1,660,5.177,735,4060
1,538,5.193,539,2580
0,991,5.165,992,5220
1,570,5.193,774,3600
1,462,5.201,466,2420
1,509,5.201,509,3080
1,513,5.197,506,2620
1,545,5.197,618,3220
0,976,5.157,1024,4760
1,540,5.197,515,2860
1,652,5.189,567,2820
1,860,5.169,731,3900
1,461,5.201,423,2260
1,814,5.173,914,4120
1,541,5.193,545,2820
0,944,5.165,857,4420
1,480,5.205,434,2300
1,519,5.197,614,3220
1,653,5.169,728,4940
1,550,5.193,693,3280
1,461,5.197,464,2420
0,471,5.197,511,2460
1,474,5.201,473,2460
1,581,5.189,565,2780
1,550,5.193,505,2880
0,474,5.197,464,2420
1,902,5.197,553,2780
0,951,5.165,1067,5180
0,465,5.201,466,2420
0,628,5.197,502,2760
0,467,5.201,495,2460
1,435,5.201,438,2300
0,943,5.165,1011,5180
1,647,5.189,538,2780
0,608,5.189,610,3280
1,438,5.205,434,2260
1,514,5.197,512,2660
1,665,5.181,887,4880
1,439,5.201,436,2260
1,435,5.201,434,2300
1,554,5.193,593,3080
0,1008,5.1610000000000005,937,4820
1,464,5.201,535,2520
1,522,5.193,522,2720
0,560,5.201,469,2660
1,425,5.205,434,2260
1,499,5.197,507,2660
1,773,5.185,649,3380
0,473,5.201,473,2460
0,577,5.1930000000000005,646,3220
1,610,5.185,626,3220
1,754,5.181,646,3340
1,467,5.197,464,2420
1,439,5.201,436,2300
0,465,5.201,464,2420
0,1026,5.157,1022,4720
1,477,5.201,533,2760
0,1074,5.161,997,5020
0,1005,5.1610000000000005,1002,5080
1,517,5.197,554,2680
1,442,5.201,435,2260
1,666,5.185,759,3940
1,537,5.177,544,2820
0,488,5.201,467,2500
0,519,5.197,469,2420
0,465,5.197,466,2420
1,755,5.193,535,3740
1,472,5.201,473,2620
0,1023,5.1610000000000005,964,5240
1,517,5.201,506,2620
1,895,5.177,881,3760
1,432,5.201,431,2400
0,999,5.157,980,5240
1,435,5.201,439,2300
1,537,5.197,583,3240
1,621,5.189,588,4560
1,439,5.201,438,2500
1,536,5.197,636,3120
1,504,5.193,520,2860
1,585,5.193,726,3300
1,508,5.201,435,2260
0,470,5.201,467,2420
1,801,5.177,823,4260
1,606,5.201,565,3380
1,434,5.201,512,2260
1,793,5.181,777,4360
1,463,5.201,461,2420
0,976,5.165,996,4840
1,512,5.201,506,2660
1,425,5.201,437,2260
1,484,5.197,479,2620
1,515,5.197,509,2580
1,605,5.189,749,3280
1,562,5.181,539,2860
1,707,5.185,674,3340
1,510,5.197,514,2660
1,862,5.173,877,4520
1,433,5.201,434,2400
1,603,5.189,639,3120
1,513,5.197,516,2680
1,543,5.197,495,2860
1,927,5.169,960,4120
1,609,5.181,541,2680
0,528,5.197,468,2420
1,509,5.197,507,2780
1,545,5.197,494,2660
1,491,5.201,469,2420
1,552,5.193,584,2780
1,897,5.169,1001,4580
1,538,5.197,506,2620
1,947,5.169,869,4840
1,515,5.193,560,3400
1,784,5.185,647,3300
1,491,5.201,466,2420
1,581,5.197,554,2860
1,653,5.193,685,3900
1,567,5.193,638,2580
1,527,5.197,443,2320
0,980,5.1610000000000005,918,4760
1,548,5.197,536,2620
1,1077,5.161,942,5220
0,928,5.161,952,4660
1,539,5.197,499,2860
1,433,5.205,436,2260
1,439,5.201,493,2300
1,516,5.193,535,3400
1,505,5.197,511,2660
1,432,5.201,436,2260
1,650,5.181,539,2820
0,475,5.201,462,2420
1,665,5.185,756,3900
1,466,5.201,466,2420
1,437,5.201,438,2300
1,574,5.193,592,2980
1,784,5.189,546,2660
0,890,5.169,909,4680
1,467,5.201,463,2400
1,512,5.193,614,3480
1,790,5.173,655,3500
1,437,5.201,434,2420
1,433,5.205,457,2260
1,596,5.193,588,3080
0,469,5.201,480,2460
1,878,5.169,854,4840
0,474,5.1930000000000005,509,2460
1,533,5.197,504,2660
0,1036,5.173,840,4580
0,497,5.201,465,2420
0,461,5.201,497,2400
1,483,5.197,466,2560
1,441,5.201,436,2260
1,435,5.205,459,2260
0,502,5.197,495,2580
0,465,5.197,499,2460
0,977,5.1610000000000005,990,5140
1,464,5.197,492,2400
0,491,5.197,468,2420
1,514,5.197,604,3220
0,1075,5.1530000000000005,1035,5700
1,627,5.181,538,2820
1,540,5.193,731,2820
1,540,5.197,512,2660
1,972,5.169,959,4940
0,467,5.197,462,2400
1,475,5.201,505,2620
1,626,5.185,626,3580
0,467,5.197,475,2460
1,506,5.197,493,2620
1,681,5.197,561,2920
1,464,5.201,466,2420
1,435,5.201,464,2300
1,538,5.197,542,2860
0,469,5.197,470,2420
1,569,5.177,539,2620
0,468,5.197,471,2460
0,482,5.197,465,2560
0,468,5.201,466,2420
1,466,5.197,470,2420
0,462,5.197,464,2420
0,656,5.1770000000000005,662,4300
0,966,5.1610000000000005,945,4940
1,654,5.177,825,4100
1,670,5.185,738,3540
1,533,5.193,694,3400
1,438,5.201,431,2300
1,514,5.197,511,2660
1,654,5.185,567,2780
1,512,5.197,510,2660
0,821,5.181,801,4400
1,469,5.201,467,2460
0,464,5.201,467,2420
1,436,5.201,440,2300
1,540,5.197,630,3280
1,432,5.201,434,2260
1,647,5.189,567,3580
1,679,5.189,661,3400
1,577,5.189,541,2780
0,461,5.201,467,2660
1,576,5.189,540,2820
1,488,5.193,537,2780
1,1090,5.177,723,3760
1,440,5.201,438,2400
1,468,5.197,471,2460
1,527,5.197,528,2820
1,438,5.205,436,2220
1,638,5.177,753,3800
0,1054,5.165,924,5440
1,616,5.189,636,3240
1,433,5.201,437,2260
1,845,5.165,841,5080
1,748,5.197,502,2620
1,526,5.197,492,3120
1,580,5.189,608,3400
